start,end,CellId,IMSI,RNTI,LCID,nTxPDUs,TxBytes,nRxPDUs,RxBytes,delay,stdDev,min,max,PduSize,stdDev,min,max
6.25,6.5,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
6.25,6.5,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.25,6.5,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.25,6.5,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
6.25,6.5,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
6.25,6.5,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.25,6.5,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.25,6.5,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.25,6.5,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
6.25,6.5,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.5,6.75,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
6.5,6.75,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
6.5,6.75,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
6.5,6.75,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
6.5,6.75,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
6.5,6.75,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
6.5,6.75,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
6.5,6.75,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
6.5,6.75,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
6.5,6.75,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
6.75,7,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
6.75,7,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.75,7,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.75,7,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
6.75,7,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
6.75,7,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.75,7,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.75,7,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
6.75,7,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
6.75,7,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7,7.25,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
7,7.25,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7,7.25,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7,7.25,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
7,7.25,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
7,7.25,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7,7.25,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7,7.25,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7,7.25,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
7,7.25,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7.25,7.5,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
7.25,7.5,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.25,7.5,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.25,7.5,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
7.25,7.5,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
7.25,7.5,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.25,7.5,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.25,7.5,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.25,7.5,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
7.25,7.5,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.5,7.75,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
7.5,7.75,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7.5,7.75,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7.5,7.75,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
7.5,7.75,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
7.5,7.75,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7.5,7.75,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7.5,7.75,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7.5,7.75,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
7.5,7.75,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
7.75,8,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
7.75,8,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.75,8,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.75,8,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
7.75,8,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
7.75,8,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.75,8,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.75,8,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
7.75,8,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
7.75,8,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8,8.25,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
8,8.25,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8,8.25,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8,8.25,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
8,8.25,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
8,8.25,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8,8.25,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8,8.25,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8,8.25,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
8,8.25,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8.25,8.5,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
8.25,8.5,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.25,8.5,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.25,8.5,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
8.25,8.5,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
8.25,8.5,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.25,8.5,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.25,8.5,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.25,8.5,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
8.25,8.5,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.5,8.75,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
8.5,8.75,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8.5,8.75,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8.5,8.75,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
8.5,8.75,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
8.5,8.75,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8.5,8.75,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8.5,8.75,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8.5,8.75,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
8.5,8.75,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
8.75,9,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
8.75,9,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.75,9,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.75,9,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
8.75,9,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
8.75,9,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.75,9,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.75,9,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
8.75,9,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
8.75,9,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9,9.25,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
9,9.25,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9,9.25,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9,9.25,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
9,9.25,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
9,9.25,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9,9.25,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9,9.25,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9,9.25,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
9,9.25,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9.25,9.5,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
9.25,9.5,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.25,9.5,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.25,9.5,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
9.25,9.5,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
9.25,9.5,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.25,9.5,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.25,9.5,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.25,9.5,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
9.25,9.5,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.5,9.75,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
9.5,9.75,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9.5,9.75,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9.5,9.75,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
9.5,9.75,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
9.5,9.75,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9.5,9.75,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9.5,9.75,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9.5,9.75,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
9.5,9.75,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
9.75,10,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
9.75,10,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.75,10,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.75,10,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
9.75,10,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
9.75,10,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.75,10,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.75,10,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
9.75,10,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
9.75,10,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10,10.25,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
10,10.25,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10,10.25,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10,10.25,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
10,10.25,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
10,10.25,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10,10.25,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10,10.25,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10,10.25,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
10,10.25,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10.25,10.5,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
10.25,10.5,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.25,10.5,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.25,10.5,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
10.25,10.5,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
10.25,10.5,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.25,10.5,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.25,10.5,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.25,10.5,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
10.25,10.5,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.5,10.75,1,1,14,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
10.5,10.75,1,2,2,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10.5,10.75,1,3,1,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10.5,10.75,1,4,13,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
10.5,10.75,1,5,18,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
10.5,10.75,1,6,3,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10.5,10.75,1,7,11,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10.5,10.75,1,8,12,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10.5,10.75,1,9,17,3,6,6324,6,6324,0.0184286,0.00273861,0.0159286,0.0209286,1054,0,1054,1054
10.5,10.75,1,10,4,3,6,6324,6,6324,0.0180952,0.00278687,0.0149286,0.0209286,1054,0,1054,1054
10.75,11,1,1,14,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
10.75,11,1,2,2,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.75,11,1,3,1,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.75,11,1,4,13,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
10.75,11,1,5,18,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
10.75,11,1,6,3,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.75,11,1,7,11,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.75,11,1,8,12,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
10.75,11,1,9,17,3,4,4216,4,4216,0.0179286,0.00294392,0.0149286,0.0209286,1054,0,1054,1054
10.75,11,1,10,4,3,4,4216,4,4216,0.0184286,0.00288675,0.0159286,0.0209286,1054,0,1054,1054
